APS,ABPS,SUBARP,MISS_MAC,Devi,TCP_Rate,ARP Spoofing,IP Spoofing,TAGS
8.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
10.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
136.0,207.0,0,0,253,19.63636363636364,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.0,0,0,Normal
66.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
18.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
12.0,0.0,0,0,0,0.0,0,0,Normal
48.0,0.0,0,0,0,0.0,0,0,Normal
14.0,205.0,0,0,118,38.90909090909091,0,1,IP_SPOOFING
8.0,0.0,0,0,0,0.0,0,0,Normal
46.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,1.0909090909090908,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
64.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
42.0,194.0,0,0,6,60.36363636363637,0,1,IP_SPOOFING
22.0,0.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
6.0,0.0,0,0,257,20.363636363636363,0,1,IP_SPOOFING
13.0,0.0,1,1,2,0.0,0,0,Normal
6.0,0.0,0,0,0,0.0,0,0,Normal
40.0,62.0,0,0,0,0.0,0,0,Normal
6.0,0.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,2,61.81818181818182,0,1,IP_SPOOFING
6.0,0.0,0,0,2,1.4545454545454546,0,0,Normal
56.0,188.0,0,0,0,0.0,0,0,Normal
6.0,31.0,0,0,0,0.7272727272727273,0,0,Normal
48.0,181.0,0,0,4,60.36363636363637,0,1,IP_SPOOFING
2.0,0.0,0,0,228,19.63636363636364,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
46.0,0.0,0,0,6,61.09090909090909,0,1,IP_SPOOFING
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
