APS,ABPS,subARP,mis_match,subTCP,TCP_rate,ARP Spoofing,IP Spoofing
8,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0,0,0
4,0,0,0,0,1.454545455,0,0
8,0,0,0,0,0,0,0
4,0,0,0,0,1.454545455,0,0
4,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
4,0,0,0,0,1.454545455,0,0
4,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0,0,0
8,0,0,0,0,1.454545455,0,0
12,0,0,0,0,0,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
16,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
4,0,0,0,0,1.454545455,0,0
4,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
4,0,0,0,0,1.454545455,0,0
4,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,1,0,0,0,0,0,0
5,0,0,0,2,1.454545455,0,0
9,0,0,0,0,0,0,0
5,0,0,0,0,0.727272727,0,0
4,0,0,0,2,1.454545455,0,0
6,0,0,0,2,0,0,0
6,0,0,0,2,1.454545455,0,0
14,0,0,0,2,0,0,0
8,0,0,0,2,0,0,0
8,0,0,0,2,0,0,0
8,0,0,0,2,0,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,2,1.454545455,0,0
6,0,0,0,2,0,0,0
6,0,0,0,2,1.454545455,0,0
10,0,0,0,2,0,0,0
4,0,0,0,2,1.454545455,0,0
4,0,0,0,2,0,0,0
8,0,0,0,2,0,0,0
4,0,0,0,2,1.454545455,0,0
4,0,0,0,2,0,0,0
4,0,0,0,2,0,0,0
4,0,0,0,0,0.727272727,0,0
12,0,0,0,0,0,0,0
8,0,0,0,0,1.454545455,0,0
12,0,0,0,0,0,0,0
12,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
16,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
8,0,0,0,0,1.454545455,0,0
4,0,0,0,0,0,0,0
5,1,0,0,2,1.454545455,0,0
5,0,0,0,0,0.727272727,0,0
9,0,0,0,0,0,0,0
8,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0.727272727,0,0
5,1,0,0,0,0,0,0
5,0,0,0,0,0.727272727,0,0
9,0,0,0,0,0,0,0
5,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0,0,0
4,0,0,0,0,1.454545455,0,0
8,0,0,0,0,0,0,0
4,0,0,0,0,1.454545455,0,0
4,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0
4,0,0,0,0,1.454545455,0,0
12,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0
8,0,0,0,0,1.454545455,0,0
8,0,0,0,0,0,0,0
4,0,0,0,0,0.727272727,0,0
4,0,0,0,0,0.727272727,0,0
8,0,0,0,0,0,0,0
4,0,0,0,0,1.454545455,0,0
10,1,0,0,1,1.818181818,0,1
7,0,0,0,39,42.18181818,0,1
8,0,0,0,205,91.27272727,0,1
9,1,0,0,251,77.09090909,0,1
10,0,0,0,252,22.18181818,0,1
6,0,0,0,253,20,0,1
4,92,0,0,253,21.09090909,0,1
4,200,0,0,253,20.36363636,0,1
60,173,0,0,253,21.09090909,0,1
136,207,0,0,253,19.63636364,0,1
160,134,0,0,253,21.81818182,0,1
118,187,0,0,253,19.63636364,0,1
72,173,0,0,253,21.09090909,0,1
62,189,0,0,253,20.36363636,0,1
58,174,0,0,253,20.36363636,0,1
32,58,0,0,253,21.09090909,0,1
42,0,0,0,253,19.63636364,0,1
42,0,0,0,253,19.63636364,0,1
37,0,0,0,255,21.81818182,0,1
7,0,0,0,255,21.09090909,0,1
1,0,0,0,255,20.36363636,0,1
2,0,0,0,256,20,0,1
4,0,0,0,257,20,0,1
6,0,0,0,257,20.36363636,0,1
14,136,0,0,257,20.36363636,0,1
49,152,0,0,259,21.81818182,0,1
103,203,0,0,259,19.63636364,0,1
116,191,0,0,260,20,0,1
94,171,0,0,261,19.63636364,0,1
54,192,0,0,261,21.09090909,0,1
58,174,0,0,261,20.36363636,0,1
60,202,0,0,261,20.36363636,0,1
60,187,0,0,261,21.09090909,0,1
60,19,0,0,261,20.36363636,0,1
58,0,0,0,261,19.63636364,0,1
60,0,0,0,261,21.81818182,0,1
30,0,0,0,261,21.09090909,0,1
14,0,0,0,261,20.36363636,0,1
8,0,0,0,261,19.63636364,0,1
4,0,0,0,261,21.81818182,0,1
8,0,0,0,261,20.36363636,0,1
4,20,0,0,261,20.36363636,0,1
4,166,0,0,261,21.09090909,0,1
64,203,0,0,261,19.63636364,0,1
136,185,0,0,261,21.09090909,0,1
154,166,0,0,261,19.63636364,0,1
102,203,0,0,261,21.09090909,0,1
48,131,0,0,261,20.36363636,0,1
52,173,0,0,261,21.09090909,0,1
40,200,0,0,261,20.36363636,0,1
54,120,0,0,261,13.81818182,0,1
42,68,0,0,0,56.72727273,0,1
44,0,0,0,0,61.09090909,0,1
38,0,0,0,0,61.09090909,0,1
28,0,0,0,1,60.72727273,0,1
10,0,0,0,2,60,0,1
8,0,0,0,2,60.36363636,0,1
4,0,0,0,2,60.36363636,0,1
8,0,0,0,2,60.36363636,0,1
6,0,0,0,2,61.09090909,0,1
10,178,0,0,2,59.63636364,0,1
52,178,0,0,2,59.63636364,0,1
124,163,0,0,2,60.36363636,0,1
148,189,0,0,2,60.36363636,0,1
102,192,0,0,3,60.72727273,0,1
68,186,0,0,4,60.36363636,0,1
48,173,0,0,4,61.09090909,0,1
48,181,0,0,4,60.36363636,0,1
48,191,0,0,5,60.72727273,0,1
54,7,0,0,7,60,0,1
54,0,0,0,8,19.27272727,0,1
116,180,0,0,0,49.45454545,0,1
138,188,0,0,2,60.72727273,0,1
96,185,0,0,2,59.63636364,0,1
42,164,0,0,3,61.45454545,0,1
62,164,0,0,4,60,0,1
62,174,0,0,4,60.36363636,0,1
80,68,0,0,5,60,0,1
90,0,0,0,6,60,0,1
72,0,0,0,6,61.81818182,0,1
46,0,0,0,6,61.09090909,0,1
2,0,0,0,6,60.36363636,0,1
6,0,0,0,6,60.36363636,0,1
6,0,0,0,6,60.36363636,0,1
6,0,0,0,7,60,0,1
8,0,0,0,8,60,0,1
10,62,0,0,8,61.81818182,0,1
40,94,0,0,8,59.63636364,0,1
66,109,0,0,8,60.36363636,0,1
82,99,0,0,8,60.36363636,0,1
72,101,0,0,8,26.90909091,0,1
31,168,0,0,0,3.636363636,0,1
29,192,0,0,0,60.36363636,0,1
42,63,0,0,0,61.09090909,0,1
53,0,0,0,0,60.36363636,0,1
45,0,0,0,0,59.63636364,0,1
25,0,0,0,2,60.36363636,0,1
5,0,0,0,2,60.36363636,0,1
3,0,0,0,2,60.36363636,0,1
6,0,0,0,2,61.09090909,0,1
8,0,0,0,2,61.81818182,0,1
8,0,0,0,2,59.63636364,0,1
10,143,0,0,3,60,0,1
30,168,0,0,4,61.45454545,0,1
108,177,0,0,4,59.63636364,0,1
118,188,0,0,4,61.81818182,0,1
110,192,0,0,5,60,0,1
72,173,0,0,6,60,0,1
64,193,0,0,6,60.36363636,0,1
42,194,0,0,6,60.36363636,0,1
38,151,0,0,6,60.36363636,0,1
8,0,0,0,0,1.454545455,0,1
9,0,0,0,42,45.81818182,0,1
14,78,0,0,116,80.72727273,0,1
15,199,0,0,224,64.72727273,0,1
68,154,0,0,224,20.36363636,0,1
112,195,0,0,224,21.09090909,0,1
132,149,0,0,224,20.36363636,0,1
76,197,0,0,225,20.72727273,0,1
55,177,0,0,226,21.45454545,0,1
47,186,0,0,227,20,0,1
47,150,0,0,228,21.45454545,0,1
60,57,0,0,228,20.36363636,0,1
58,0,0,0,228,20.36363636,0,1
48,0,0,0,228,21.09090909,0,1
18,0,0,0,228,19.63636364,0,1
6,0,0,0,228,19.63636364,0,1
2,0,0,0,228,19.63636364,0,1
4,0,0,0,228,21.81818182,0,1
4,0,0,0,228,19.63636364,0,1
10,0,0,0,228,20.36363636,0,1
10,177,0,0,229,20.72727273,0,1
62,187,0,0,230,20,0,1
104,177,0,0,230,21.09090909,0,1
128,180,0,0,230,19.63636364,0,1
68,184,0,0,232,21.81818182,0,1
50,189,0,0,232,20.36363636,0,1
48,140,0,0,232,20.36363636,0,1
42,196,0,0,232,20.36363636,0,1
62,129,0,0,232,19.63636364,0,1
62,0,0,0,232,20.36363636,0,1
64,0,0,0,232,21.09090909,0,1
36,0,0,0,232,21.81818182,0,1
10,0,0,0,232,19.63636364,0,1
6,0,0,0,232,21.09090909,0,1
10,0,0,0,232,20.36363636,0,1
12,0,0,0,234,20,0,1
8,0,0,0,234,21.09090909,0,1
8,74,0,0,235,20,0,1
6,183,0,0,236,21.81818182,0,1
98,159,0,0,236,19.63636364,0,1
120,193,0,0,236,19.63636364,0,1
116,193,0,0,236,21.09090909,0,1
56,148,0,0,236,20.36363636,0,1
40,185,0,0,236,21.09090909,0,1
28,179,0,0,236,20.36363636,0,1
50,186,0,0,236,19.63636364,0,1
64,31,0,0,238,20.72727273,0,1
62,0,0,0,238,19.63636364,0,1
48,0,0,0,238,21.81818182,0,1
24,0,0,0,238,19.63636364,0,1
10,0,0,0,238,20.36363636,0,1
6,0,0,0,238,17.45454545,0,1
112,164,0,0,240,63.63636364,0,1
138,120,0,0,241,54.90909091,0,1
72,199,0,0,241,54.54545455,0,1
50,173,0,0,241,16.72727273,0,1
12,32,0,0,62,68.36363636,0,1
14,205,0,0,118,38.90909091,0,1
56,203,0,0,119,20,0,1
120,190,0,0,119,21.81818182,0,1
132,170,0,0,119,19.63636364,0,1
98,187,0,0,119,21.09090909,0,1
50,168,0,0,119,19.63636364,0,1
36,184,0,0,119,20.36363636,0,1
34,188,0,0,119,21.09090909,0,1
22,114,0,0,119,19.63636364,0,1
36,0,0,0,119,21.81818182,0,1
30,0,0,0,119,19.63636364,0,1
26,0,0,0,119,21.09090909,0,1
10,0,0,0,119,20.36363636,0,1
8,0,0,0,119,20.36363636,0,1
8,0,0,0,119,21.09090909,0,1
8,0,0,0,119,19.63636364,0,1
6,0,0,0,119,21.09090909,0,1
4,126,0,0,119,20.36363636,0,1
26,131,0,0,119,19.63636364,0,1
80,129,0,0,119,19.63636364,0,1
120,131,0,0,119,20.36363636,0,1
96,122,0,0,119,21.09090909,0,1
66,124,0,0,119,20.36363636,0,1
34,72,0,0,119,20.36363636,0,1
38,116,0,0,119,21.09090909,0,1
30,65,0,0,119,19.63636364,0,1
32,0,0,0,119,19.63636364,0,1
16,0,0,0,119,19.63636364,0,1
16,0,0,0,119,21.81818182,0,1
10,0,0,0,119,19.63636364,0,1
8,0,0,0,119,21.09090909,0,1
4,0,0,0,119,20.36363636,0,1
4,0,0,0,119,19.63636364,0,1
4,0,0,0,119,21.09090909,0,1
12,0,0,0,119,19.63636364,0,1
12,0,0,0,119,21.81818182,0,1
20,0,0,0,119,19.63636364,0,1
13,1,0,0,121,21.09090909,0,1
17,0,0,0,121,20.36363636,0,1
9,0,0,0,121,18.90909091,0,1
8,0,0,0,121,14.54545455,0,1
6,0,0,0,121,12.36363636,0,1
4,0,0,0,121,13.81818182,0,1
8,0,0,0,121,12.36363636,0,1
10,0,0,0,121,12.36363636,0,1
12,0,0,0,121,6.545454545,0,1
12,0,0,0,121,6.545454545,0,1
6,0,0,0,121,7.272727273,0,1
8,0,0,0,121,6.545454545,0,1
4,0,0,0,121,7.272727273,0,1
4,0,0,0,121,7.272727273,0,1
4,1,0,0,121,5.818181818,0,1
5,0,0,0,123,6.545454545,0,1
9,0,0,0,123,6.545454545,0,1
8,0,0,0,123,8,0,1
8,0,0,0,123,5.818181818,0,1
8,0,0,0,123,2.909090909,0,1
4,0,0,0,123,3.636363636,0,1
68,55,2,1,2,60.36363636,1,1
54,0,2,1,2,61.09090909,1,1
40,0,2,1,2,59.63636364,1,1
10,0,2,1,2,61.81818182,1,1
2,0,2,1,2,59.63636364,1,1
4,0,2,1,2,60.36363636,1,1
12,0,2,1,4,60,1,1
17,1,3,1,4,60.36363636,1,1
15,62,3,1,6,61.09090909,1,1
11,174,3,1,7,59.27272727,1,1
82,206,2,1,8,62.18181818,1,1
174,146,2,1,8,59.63636364,1,1
165,159,3,1,10,61.09090909,1,1
89,192,3,1,10,61.09090909,1,1
33,170,3,1,10,59.63636364,1,1
42,190,2,1,10,59.63636364,1,1
44,182,2,1,10,60.36363636,1,1
48,25,2,1,10,18.18181818,1,1
32,0,2,1,0,0.727272727,1,1
20,0,2,1,0,1.454545455,1,1
7,2,3,1,0,0,1,1
8,0,4,1,2,1.454545455,1,1
11,0,3,1,0,0,1,1
11,0,1,1,0,0,1,1
11,0,1,1,14,16.72727273,1,1
9,92,1,1,96,89.45454545,1,1
11,196,1,1,205,64,1,1
105,165,1,1,205,19.63636364,1,1
147,173,1,1,205,20.36363636,1,1
136,171,2,1,206,20,1,1
58,172,2,1,207,21.45454545,1,1
50,164,2,1,208,20,1,1
52,169,2,1,209,20,1,1
52,183,2,1,209,21.09090909,1,1
72,16,2,1,209,19.63636364,1,1
79,1,3,1,209,20.36363636,1,1
57,0,3,1,211,21.09090909,1,1
29,0,3,1,211,19.63636364,1,1
6,0,0,0,211,21.81818182,1,1
8,0,0,0,211,19.63636364,1,1
8,0,0,0,211,21.81818182,1,1
14,0,2,1,211,19.63636364,1,1
10,116,2,1,211,20.36363636,1,1
20,157,2,1,211,20.36363636,1,1
124,165,2,1,211,19.63636364,1,1
152,202,2,1,211,21.81818182,1,1
146,172,2,1,211,20.36363636,1,1
74,143,2,1,211,21.09090909,1,1
54,163,2,1,211,19.63636364,1,1
36,178,2,1,211,21.09090909,1,1
38,175,2,1,211,20.36363636,1,1
64,8,2,1,211,19.63636364,1,1
74,0,2,1,211,21.81818182,1,1
50,0,2,1,211,20.36363636,1,1
14,0,2,1,211,21.09090909,1,1
8,0,2,1,211,19.63636364,1,1
10,0,2,1,211,20.36363636,1,1
4,0,2,1,211,20.36363636,1,1
6,0,2,1,211,20.36363636,1,1
8,100,2,1,211,21.09090909,1,1
46,140,2,1,211,20.36363636,1,1
108,183,2,1,211,21.09090909,1,1
148,202,2,1,211,20.36363636,1,1
112,199,2,1,211,19.63636364,1,1
76,191,2,1,213,21.09090909,1,1
72,167,2,1,213,20.36363636,1,1
64,174,2,1,213,21.09090909,1,1
44,140,2,1,214,21.45454545,1,1
46,0,2,1,215,20,1,1
46,0,2,1,215,20.36363636,1,1
36,0,2,1,215,21.09090909,1,1
18,0,2,1,215,19.63636364,1,1
10,0,2,1,215,19.63636364,1,1
6,0,2,1,215,21.81818182,1,1
14,0,2,1,87,72,1,1
11,0,2,1,153,73.45454545,1,1
14,0,2,1,198,51.27272727,1,1
8,0,2,1,199,21.45454545,1,1
5,0,3,1,199,20.36363636,1,1
9,84,1,1,199,19.63636364,1,1
21,102,1,1,202,22.18181818,1,1
67,78,1,1,202,21.09090909,1,1
74,71,2,1,202,20.36363636,1,1
58,81,2,1,202,20.36363636,1,1
44,96,2,1,202,21.09090909,1,1
44,93,2,1,203,20,1,1
58,90,2,1,204,20,1,1
40,64,2,1,204,19.63636364,1,1
48,0,2,1,204,21.09090909,1,1
31,0,3,1,206,20.36363636,1,1
23,0,3,1,206,21.09090909,1,1
12,0,2,1,206,19.63636364,1,1
14,0,2,1,206,20.36363636,1,1
8,0,2,1,206,20.36363636,1,1
8,0,2,1,206,19.63636364,1,1
6,0,2,1,206,20.36363636,1,1
8,0,2,1,208,21.09090909,1,1
14,0,2,1,208,21.09090909,1,1
10,0,0,0,210,20.36363636,1,1
10,2,4,1,210,20.36363636,1,1
14,0,4,1,210,20.36363636,1,1
10,0,4,1,210,19.63636364,1,1
6,0,2,1,212,19.63636364,1,1
10,0,2,1,0,1.454545455,1,1
14,0,2,1,53,57.81818182,1,1
9,0,1,1,136,90.54545455,1,1
8,1,2,1,244,61.45454545,1,1
8,0,2,1,244,19.63636364,1,1
9,0,3,1,244,21.09090909,1,1
16,0,2,1,244,20.36363636,1,1
12,0,2,1,244,21.09090909,1,1
18,0,2,1,244,20.36363636,1,1
10,0,2,1,244,21.09090909,1,1
16,0,2,1,244,19.63636364,1,1
8,0,2,1,244,19.63636364,1,1
8,0,2,1,244,21.81818182,1,1
10,0,2,1,244,20.36363636,1,1
10,0,2,1,244,21.09090909,1,1
14,0,2,1,244,20.36363636,1,1
10,0,2,1,244,21.09090909,1,1
11,0,3,1,246,21.09090909,1,1
7,0,3,1,247,20,1,1
7,0,3,1,248,21.45454545,1,1
10,0,2,1,248,20.36363636,1,1
8,0,2,1,248,20.36363636,1,1
8,0,2,1,248,21.09090909,1,1
10,0,2,1,248,21.81818182,1,1
8,0,2,1,248,19.63636364,1,1
8,0,2,1,248,20.36363636,1,1
6,0,2,1,248,21.09090909,1,1
10,0,2,1,248,20.36363636,1,1
6,0,2,1,248,21.09090909,1,1
16,0,2,1,248,20.36363636,1,1
11,1,1,1,250,21.81818182,1,1
11,0,1,1,250,20.36363636,1,1
5,0,1,1,250,20.36363636,1,1
7,1,3,1,253,21.45454545,1,1
13,0,3,1,254,20,1,1
9,0,3,1,256,21.09090909,1,1
10,0,2,1,256,21.09090909,1,1
8,0,2,1,256,21.81818182,1,1
12,0,2,1,256,19.63636364,1,1
8,1,2,1,256,20.36363636,1,1
7,0,3,1,258,21.09090909,1,1
7,0,3,1,258,19.63636364,1,1
6,0,2,1,258,20.36363636,1,1
12,0,2,1,258,21.09090909,1,1
12,0,2,1,258,21.81818182,1,1
18,0,2,1,258,19.63636364,1,1
12,0,2,1,258,21.09090909,1,1
16,0,2,1,258,20.36363636,1,1
10,0,2,1,258,17.45454545,1,1
4,0,0,0,63,70.18181818,1,1
11,0,-1,0,146,90.54545455,1,1
10,1,2,1,247,56,1,1
10,0,2,1,249,21.81818182,1,1
11,0,3,1,249,19.63636364,1,1
10,0,2,1,249,21.81818182,1,1
14,0,2,1,249,20.36363636,1,1
6,0,2,1,249,21.09090909,1,1
6,0,2,1,249,19.63636364,1,1
6,0,2,1,249,21.09090909,1,1
10,0,2,1,249,20.36363636,1,1
10,0,0,0,249,19.63636364,1,1
12,0,0,0,249,21.81818182,1,1
8,0,0,0,249,20.36363636,1,1
8,0,2,1,249,20.36363636,1,1
6,0,2,1,251,21.09090909,1,1
7,0,1,1,255,21.45454545,1,1
9,0,1,1,255,21.09090909,1,1
13,0,1,1,255,20.36363636,1,1
8,0,2,1,255,19.63636364,1,1
10,0,2,1,255,20.36363636,1,1
10,0,2,1,255,21.09090909,1,1
12,0,2,1,255,20.36363636,1,1
4,0,2,1,255,21.81818182,1,1
8,0,2,1,255,19.63636364,1,1
10,0,2,1,255,19.63636364,1,1
14,0,2,1,255,19.63636364,1,1
14,0,2,1,255,21.09090909,1,1
16,0,2,1,255,20.36363636,1,1
14,0,2,1,255,19.63636364,1,1
14,0,2,1,255,21.81818182,1,1
8,0,2,1,255,19.63636364,1,1
6,0,2,1,255,21.81818182,1,1
10,0,2,1,255,19.63636364,1,1
10,0,2,1,255,20.36363636,1,1
10,0,2,1,255,20.36363636,1,1
12,0,2,1,255,19.63636364,1,1
8,0,2,1,255,21.81818182,1,1
12,0,2,1,255,19.63636364,1,1
10,2,4,1,258,21.09090909,1,1
10,0,4,1,258,20.36363636,1,1
10,0,4,1,258,20.36363636,1,1
8,0,2,1,258,20.36363636,1,1
12,0,2,1,258,19.63636364,1,1
8,0,2,1,258,21.81818182,1,1
12,0,2,1,258,20.36363636,1,1
8,0,2,1,258,21.09090909,1,1
14,0,2,1,258,11.63636364,1,1
10,0,2,1,35,38.18181818,1,1
8,0,2,1,117,89.45454545,1,1
12,1,2,1,200,92,1,1
10,0,2,1,247,22.18181818,1,1
8,0,2,1,248,21.45454545,1,1
12,0,2,1,248,19.63636364,1,1
12,0,2,1,248,20.36363636,1,1
14,0,2,1,248,20.36363636,1,1
14,0,2,1,248,20.36363636,1,1
14,0,2,1,248,21.09090909,1,1
12,0,2,1,248,20.36363636,1,1
10,0,2,1,248,21.09090909,1,1
12,0,2,1,248,19.63636364,1,1
10,0,2,1,248,20.36363636,1,1
8,0,2,1,248,20.36363636,1,1
10,0,2,1,248,19.63636364,1,1
10,0,2,1,248,21.81818182,1,1
10,0,2,1,248,20.36363636,1,1
6,0,2,1,250,21.09090909,1,1
14,0,2,1,250,20.36363636,1,1
12,0,2,1,250,20.36363636,1,1
12,0,2,1,250,20.36363636,1,1
6,0,2,1,250,19.63636364,1,1
6,0,2,1,250,21.81818182,1,1
10,0,2,1,250,20.36363636,1,1
6,0,2,1,252,21.09090909,1,1
6,0,2,1,252,20.36363636,1,1
12,0,2,1,252,20.36363636,1,1
16,0,2,1,252,20.36363636,1,1
12,0,2,1,252,19.63636364,1,1
10,0,2,1,252,21.81818182,1,1
10,0,2,1,252,20.36363636,1,1
6,0,2,1,252,21.09090909,1,1
4,0,0,0,252,19.63636364,1,1
6,0,0,0,252,20.36363636,1,1
12,2,4,1,252,20.36363636,1,1
16,0,4,1,252,20.36363636,1,1
10,0,4,1,252,21.09090909,1,1
10,0,2,1,252,20.36363636,1,1
6,0,2,1,254,21.09090909,1,1
12,0,2,1,254,21.09090909,1,1
8,0,2,1,254,19.63636364,1,1
12,0,2,1,254,20.36363636,1,1
14,0,2,1,254,19.63636364,1,1
10,0,2,1,254,21.81818182,1,1
18,0,2,1,254,21.81818182,1,1
10,0,2,1,254,19.63636364,1,1
18,0,2,1,254,20.36363636,1,1
10,0,2,1,254,20.36363636,1,1
12,0,2,1,0,0,1,1
8,0,2,1,0,0,1,1
8,0,2,1,2,1.454545455,1,1
17,1,3,1,0,0,1,1
13,0,1,1,2,1.454545455,1,1
13,0,1,1,0,0.727272727,1,1
8,0,0,0,0,0,1,1
8,0,2,1,84,89.45454545,1,1
15,0,1,1,167,90.54545455,1,1
10,1,2,1,243,89.45454545,1,1
16,0,2,1,243,19.63636364,1,1
12,0,2,1,243,21.81818182,1,1
14,0,2,1,243,19.63636364,1,1
8,0,2,1,243,20.36363636,1,1
6,0,2,1,243,20.36363636,1,1
6,0,2,1,243,20.36363636,1,1
18,1,2,1,24,26.18181818,1,1
11,0,3,1,95,78.18181818,1,1
13,1,3,1,167,79.27272727,1,1
8,0,2,1,217,39.27272727,1,1
6,0,2,1,218,20.72727273,1,1
8,28,2,1,218,20.36363636,1,1
13,172,2,1,220,21.81818182,1,1
73,189,2,1,220,20.36363636,1,1
123,159,2,1,220,21.09090909,1,1
152,184,2,1,220,20.36363636,1,1
96,184,2,1,220,19.63636364,1,1
58,172,2,1,220,21.81818182,1,1
48,177,2,1,220,19.63636364,1,1
48,155,2,1,220,21.81818182,1,1
48,47,2,1,220,19.63636364,1,1
44,0,2,1,220,20.36363636,1,1
28,0,2,1,220,21.09090909,1,1
12,0,2,1,220,19.63636364,1,1
4,0,2,1,220,21.81818182,1,1
8,0,2,1,220,19.63636364,1,1
8,0,2,1,220,21.09090909,1,1
8,0,2,1,220,20.36363636,1,1
12,72,2,1,220,20.36363636,1,1
10,185,2,1,220,20.36363636,1,1
68,173,2,1,220,19.63636364,1,1
116,146,2,1,221,21.45454545,1,1
136,195,2,1,222,20,1,1
80,199,2,1,222,21.81818182,1,1
64,167,2,1,222,19.63636364,1,1
58,163,2,1,222,20.36363636,1,1
36,156,2,1,224,21.09090909,1,1
54,23,2,1,224,19.63636364,1,1
48,0,2,1,224,21.09090909,1,1
36,0,2,1,225,20,1,1
18,0,2,1,225,21.09090909,1,1
8,0,2,1,225,19.63636364,1,1
8,0,2,1,225,20.36363636,1,1
4,0,2,1,225,20.36363636,1,1
6,0,2,1,225,19.63636364,1,1
6,83,2,1,225,21.81818182,1,1
20,174,-4,0,226,20,1,1
110,174,2,1,227,21.45454545,1,1
128,212,0,0,227,20.36363636,1,1
120,147,0,0,227,21.09090909,1,1
66,187,0,0,227,20.36363636,1,1
64,191,2,1,227,20.36363636,1,1
60,146,2,1,227,21.09090909,1,1
62,167,2,1,227,20.36363636,1,1
50,4,2,1,227,21.09090909,1,1
28,0,2,1,227,20.36363636,1,1
50,168,2,1,0,48.72727273,1,1
8,0,2,1,0,0.727272727,1,1
10,0,2,1,61,66.54545455,1,1
9,0,1,1,136,86.18181818,1,1
16,2,2,1,214,84.36363636,1,1
11,172,3,1,235,20.36363636,1,1
51,187,3,1,235,21.09090909,1,1
119,193,3,1,235,19.63636364,1,1
141,152,3,1,237,21.09090909,1,1
105,185,3,1,237,19.63636364,1,1
56,197,2,1,237,21.81818182,1,1
50,197,1,1,237,19.63636364,1,1
54,174,3,1,239,21.09090909,1,1
70,104,2,1,239,21.09090909,1,1
74,0,2,1,239,20.36363636,1,1
40,0,2,1,239,19.63636364,1,1
24,0,2,1,239,19.63636364,1,1
10,0,2,1,239,21.81818182,1,1
12,0,2,1,239,19.63636364,1,1
10,0,2,1,239,21.09090909,1,1
12,0,2,1,239,20.36363636,1,1
10,34,2,1,239,19.63636364,1,1
10,166,2,1,239,20.36363636,1,1
58,186,2,1,239,19.63636364,1,1
116,169,2,1,239,21.81818182,1,1
140,153,2,1,239,19.63636364,1,1
90,162,2,1,239,20.36363636,1,1
60,174,2,1,239,21.09090909,1,1
70,214,2,1,239,19.63636364,1,1
64,178,2,1,239,19.63636364,1,1
54,63,2,1,239,19.63636364,1,1
43,1,1,1,241,21.81818182,1,1
35,0,1,1,241,20.36363636,1,1
21,0,3,1,241,21.09090909,1,1
8,0,2,1,241,20.36363636,1,1
6,0,2,1,241,21.81818182,1,1
6,0,2,1,241,19.63636364,1,1
8,0,2,1,241,20.36363636,1,1
10,36,2,1,241,20.36363636,1,1
16,101,2,1,243,20.36363636,1,1
40,75,2,1,243,21.09090909,1,1
84,68,2,1,243,20.36363636,1,1
72,80,2,1,244,20.72727273,1,1
16,74,2,1,245,20,1,1
28,88,2,1,245,20.36363636,1,1
24,84,2,1,245,19.63636364,1,1
16,56,2,1,245,20.36363636,1,1
22,6,2,1,247,21.09090909,1,1
24,0,2,1,247,21.09090909,1,1
20,0,2,1,247,21.81818182,1,1
14,0,2,1,247,13.09090909,1,1
49,162,3,1,0,46.54545455,1,1
25,201,3,1,0,56,1,1
49,145,3,1,2,57.45454545,1,1
68,0,2,1,2,8,1,1
9,0,3,1,49,52,1,1
12,0,2,1,203,84,1,1
8,163,2,1,232,62.90909091,1,1
76,197,2,1,232,20.36363636,1,1
114,173,2,1,233,21.45454545,1,1
122,208,2,1,234,19.63636364,1,1
48,198,2,1,234,21.81818182,1,1
52,175,2,1,234,20.36363636,1,1
37,214,3,1,236,21.09090909,1,1
67,131,3,1,236,21.09090909,1,1
69,0,3,1,236,21.09090909,1,1
42,0,2,1,236,20.36363636,1,1
10,0,2,1,237,21.45454545,1,1
6,0,2,1,237,19.63636364,1,1
2,0,0,0,237,21.09090909,1,1
4,0,0,0,237,20.36363636,1,1
6,0,0,0,237,19.63636364,1,1
10,87,2,1,237,21.81818182,1,1
14,176,2,1,237,20.36363636,1,1
104,182,2,1,239,21.09090909,1,1
146,188,2,1,239,20.36363636,1,1
124,148,2,1,239,20.36363636,1,1
66,178,2,1,239,20.36363636,1,1
24,173,2,1,239,20.36363636,1,1
26,190,2,1,239,21.09090909,1,1
38,167,2,1,239,20.36363636,1,1
60,9,2,1,239,21.09090909,1,1
64,0,2,1,239,20.36363636,1,1
42,0,2,1,239,21.09090909,1,1
